reviews,price_parsed,rating,item_weight_pounds,availability_Available,"availability_Caution, few left",store_title_Brand,store_title_Store,delivery_date,categories,position
-0.14828137490007995,1.519971941857293,0.0,2.726231956197113,1.0,0.0,0.0,1.0,3.0,4.0,15.0
-0.22821742605915268,-0.16367249912318305,0.5714285714285725,-0.10204081632653063,1.0,0.0,1.0,0.0,3.0,5.0,90.0
-0.13149480415667467,2.7970071314446043,-3.142857142857145,3.3135888501742157,0.0,1.0,0.0,1.0,3.0,4.0,20.0
-0.07314148681055156,1.4448384708312223,-2.0000000000000013,6.55898456943753,0.0,1.0,0.0,1.0,3.0,2.0,30.0
59.599920063948844,0.35852071236506755,0.5714285714285725,-0.4494773519163762,1.0,0.0,0.0,1.0,3.0,4.0,50.0
0.45763389288569145,-0.1284439421690503,0.0,0.0970632155301145,0.0,1.0,1.0,0.0,3.0,5.0,98.0
-0.2354116706634692,-0.21043607030123532,0.0,-0.4494773519163762,1.0,0.0,0.0,1.0,3.0,1.0,99.0
0.4272581934452438,-0.1667900705350532,0.0,0.10303633648581385,1.0,0.0,0.0,1.0,3.0,5.0,70.0
-0.19704236610711431,1.0779003156541052,-2.0000000000000013,0.19064211050273766,0.0,1.0,0.0,1.0,3.0,1.0,21.0
-0.19304556354916066,0.0,-2.857142857142859,-0.09606769537083128,0.0,1.0,0.0,1.0,3.0,6.0,95.0
-0.2258193445243805,-0.23381785589026147,0.28571428571428753,-0.20159283225485314,1.0,0.0,0.0,1.0,3.0,4.0,73.0
-0.014788169464428458,-0.18705428471220917,-0.285714285714285,-0.30114484818317566,1.0,0.0,0.0,1.0,3.0,4.0,78.0
-0.1882494004796163,2.8048789992595764,-0.285714285714285,3.3135888501742157,0.0,1.0,0.0,1.0,3.0,4.0,26.0
-0.2314148681055156,-0.23381785589026147,0.5714285714285725,-0.2702837232453956,1.0,0.0,0.0,1.0,3.0,6.0,38.0
0.09472422062350119,-0.06235142823740309,0.0,-0.05226480836236932,1.0,0.0,0.0,1.0,3.0,4.0,82.0
15.231414868105515,0.09625501734149099,0.5714285714285725,-0.5788949726231956,1.0,0.0,0.0,1.0,3.0,4.0,47.0
0.5047961630695443,-0.17146642765285844,-0.57142857142857,-0.2513688402190144,1.0,0.0,0.0,1.0,3.0,3.0,40.0
0.30335731414868106,-0.08573321382642923,-0.285714285714285,-0.6067695370831258,1.0,0.0,0.0,1.0,3.0,5.0,66.0
1.438449240607514,-0.08963017809126693,0.0,1.8302638128422095,1.0,0.0,1.0,0.0,3.0,4.0,59.0
-0.0683453237410072,1.3873972175675147,-3.4285714285714315,-0.6674962667994025,0.0,1.0,0.0,1.0,3.0,0.0,13.0
-0.2082334132693845,-0.15587857059350768,0.5714285714285725,0.03434544549527125,1.0,0.0,0.0,1.0,3.0,5.0,89.0
-0.2106314948041567,0.07793928529675383,1.142857142857145,1.6112493777999002,1.0,0.0,0.0,1.0,3.0,4.0,71.0
0.47442046362909673,-0.17146642765285844,-1.714285714285715,-0.5978098556495768,1.0,0.0,0.0,1.0,3.0,4.0,88.0
-0.1882494004796163,0.30404115194263664,0.5714285714285725,0.8247884519661521,0.0,1.0,0.0,1.0,3.0,5.0,37.0
20.866906474820144,2.556486497018822,0.5714285714285725,2.0890990542558483,0.0,1.0,0.0,1.0,3.0,4.0,22.0
-0.036370903277378096,-0.10132107088578,0.0,0.5759084121453458,1.0,0.0,0.0,1.0,3.0,6.0,84.0
0.24740207833733013,2.64993570008963,0.28571428571428753,2.5370831259332998,0.0,1.0,0.0,1.0,0.0,4.0,10.0
0.16266986410871304,-0.16367249912318305,-1.1428571428571426,-0.3947237431557988,1.0,0.0,0.0,1.0,3.0,5.0,97.0
-0.20423661071143084,-0.03896964264837691,-2.2857142857142874,-0.4952712792434046,1.0,0.0,1.0,0.0,3.0,5.0,68.0
0.45763389288569145,-0.1284439421690503,0.0,0.0970632155301145,0.0,1.0,1.0,0.0,3.0,5.0,65.0
0.0683453237410072,-0.08970811737656366,0.0,1.0438028870084617,0.0,1.0,0.0,1.0,3.0,4.0,48.0
-0.14028776978417265,0.15587857059350765,0.5714285714285725,-0.5689397710303633,0.0,1.0,0.0,1.0,3.0,5.0,45.0
